nm,n,k,wl
622.791321,2.257098,0,0.622791321
623.536743,2.256823,0,0.623536743
624.282104,2.256548,0,0.624282104
625.027466,2.256274,0,0.625027466
625.772766,2.256002,0,0.625772766
626.517944,2.255731,0,0.626517944
627.263184,2.255461,0,0.627263184
628.008301,2.255193,0,0.628008301
628.753418,2.254925,0,0.628753418
629.498413,2.254659,0,0.629498413
630.243408,2.254394,0,0.630243408
630.988403,2.25413,0,0.630988403
631.733276,2.253867,0,0.631733276
632.478149,2.253606,0,0.632478149
633.222961,2.253345,0,0.633222961
633.967712,2.253086,0,0.633967712
634.712402,2.252828,0,0.634712402
635.457031,2.252571,0,0.635457031
636.20166,2.252315,0,0.63620166
636.946228,2.252061,0,0.636946228
637.690735,2.251807,0,0.637690735
638.435181,2.251554,0,0.638435181
639.179626,2.251303,0,0.639179626
639.924011,2.251053,0,0.639924011
640.668335,2.250804,0,0.640668335
641.412598,2.250556,0,0.641412598
642.156799,2.250308,0,0.642156799
642.901001,2.250062,0,0.642901001
643.645142,2.249817,0,0.643645142
644.389221,2.249573,0,0.644389221
645.13324,2.249331,0,0.64513324
645.877197,2.249089,0,0.645877197
646.621155,2.248848,0,0.646621155
647.365051,2.248608,0,0.647365051
648.108887,2.24837,0,0.648108887
648.852661,2.248132,0,0.648852661
649.596436,2.247895,0,0.649596436
650.340149,2.247659,0,0.650340149
651.083801,2.247425,0,0.651083801
651.827393,2.247191,0,0.651827393
652.570923,2.246958,0,0.652570923
653.314453,2.246727,0,0.653314453
654.057922,2.246496,0,0.654057922
654.801331,2.246266,0,0.654801331
655.544678,2.246037,0,0.655544678
656.288025,2.245809,0,0.656288025
657.03125,2.245582,0,0.65703125
657.774475,2.245357,0,0.657774475
658.5177,2.245131,0,0.6585177
659.260803,2.244907,0,0.659260803
660.003906,2.244684,0,0.660003906
660.746887,2.244462,0,0.660746887
661.489929,2.244241,0,0.661489929
662.232849,2.24402,0,0.662232849
662.975708,2.243801,0,0.662975708
663.718567,2.243582,0,0.663718567
664.461365,2.243364,0,0.664461365
665.204102,2.243147,0,0.665204102
665.946838,2.242931,0,0.665946838
666.689453,2.242716,0,0.666689453
667.432068,2.242502,0,0.667432068
668.174622,2.242289,0,0.668174622
668.917175,2.242076,0,0.668917175
669.659607,2.241865,0,0.669659607
670.402039,2.241654,0,0.670402039
671.144409,2.241444,0,0.671144409
671.886719,2.241235,0,0.671886719
672.629028,2.241027,0,0.672629028
673.371216,2.24082,0,0.673371216
674.113403,2.240613,0,0.674113403
674.85553,2.240407,0,0.67485553
675.597656,2.240203,0,0.675597656
676.339661,2.239999,0,0.676339661
677.081665,2.239795,0,0.677081665
677.823608,2.239593,0,0.677823608
678.565491,2.239391,0,0.678565491
679.307373,2.239191,0,0.679307373
680.049194,2.238991,0,0.680049194
680.790955,2.238791,0,0.680790955
681.532654,2.238593,0,0.681532654
682.274292,2.238395,0,0.682274292
683.01593,2.238198,0,0.68301593
683.757507,2.238002,0,0.683757507
684.499023,2.237807,0,0.684499023
685.240479,2.237612,0,0.685240479
685.981934,2.237418,0,0.685981934
686.723267,2.237226,0,0.686723267
687.4646,2.237033,0,0.6874646
688.205933,2.236842,0,0.688205933
688.947144,2.236651,0,0.688947144
689.688354,2.236461,0,0.689688354
690.429504,2.236271,0,0.690429504
691.170593,2.236083,0,0.691170593
691.911621,2.235895,0,0.691911621
692.652649,2.235708,0,0.692652649
693.393616,2.235522,0,0.693393616
694.134521,2.235336,0,0.694134521
694.875366,2.235151,0,0.694875366
695.616211,2.234967,0,0.695616211
696.356934,2.234783,0,0.696356934
697.097656,2.2346,0,0.697097656
697.838379,2.234418,0,0.697838379
698.578979,2.234236,0,0.698578979
699.31958,2.234056,0,0.69931958
700.06012,2.233876,0,0.70006012
700.800598,2.233696,0,0.700800598
701.541016,2.233518,0,0.701541016
702.281433,2.23334,0,0.702281433
703.02179,2.233162,0,0.70302179
703.762085,2.232985,0,0.703762085
704.502319,2.232809,0,0.704502319
705.242493,2.232634,0,0.705242493
705.982666,2.232459,0,0.705982666
706.722778,2.232285,0,0.706722778
707.46283,2.232112,0,0.70746283
708.202881,2.231939,0,0.708202881
708.94281,2.231767,0,0.70894281
709.682739,2.231596,0,0.709682739
710.422668,2.231425,0,0.710422668
711.162476,2.231255,0,0.711162476
711.902222,2.231085,0,0.711902222
712.641968,2.230916,0,0.712641968
713.381653,2.230748,0,0.713381653
714.121338,2.23058,0,0.714121338
714.860901,2.230413,0,0.714860901
715.600464,2.230247,0,0.715600464
716.339966,2.230081,0,0.716339966
717.079407,2.229915,0,0.717079407
717.818787,2.229751,0,0.717818787
718.558167,2.229587,0,0.718558167
719.297485,2.229424,0,0.719297485
720.036743,2.229261,0,0.720036743
720.77594,2.229098,0,0.72077594
721.515137,2.228937,0,0.721515137
722.254272,2.228776,0,0.722254272
722.993347,2.228615,0,0.722993347
723.732361,2.228456,0,0.723732361
724.471375,2.228296,0,0.724471375
725.210266,2.228137,0,0.725210266
725.949158,2.227979,0,0.725949158
726.687988,2.227822,0,0.726687988
727.426819,2.227665,0,0.727426819
728.165527,2.227508,0,0.728165527
728.904236,2.227352,0,0.728904236
729.642883,2.227197,0,0.729642883
730.38147,2.227042,0,0.73038147
731.120056,2.226888,0,0.731120056
731.858582,2.226734,0,0.731858582
732.597046,2.226581,0,0.732597046
733.335449,2.226429,0,0.733335449
734.073792,2.226277,0,0.734073792
734.812134,2.226125,0,0.734812134
735.550415,2.225975,0,0.735550415
736.288635,2.225824,0,0.736288635
737.026794,2.225674,0,0.737026794
737.764954,2.225525,0,0.737764954
738.503052,2.225376,0,0.738503052
739.241028,2.225228,0,0.739241028
739.979065,2.22508,0,0.739979065
740.71698,2.224933,0,0.74071698
741.454895,2.224786,0,0.741454895
742.192749,2.22464,0,0.742192749
742.930542,2.224494,0,0.742930542
743.668274,2.224349,0,0.743668274
744.406006,2.224204,0,0.744406006
745.143616,2.22406,0,0.745143616
745.881226,2.223917,0,0.745881226
746.618774,2.223773,0,0.746618774
747.356323,2.223631,0,0.747356323
748.09375,2.223488,0,0.74809375
748.831177,2.223347,0,0.748831177
