nm,n,k,wl
1515.692993,4.40641,3.160833,1.515692993
1519.163208,4.409075,3.164952,1.519163208
1522.634033,4.411762,3.169079,1.522634033
1526.105591,4.414471,3.173212,1.526105591
1529.577881,4.417202,3.177352,1.529577881
1533.050659,4.419957,3.181497,1.533050659
1536.52417,4.422734,3.185648,1.53652417
1539.998413,4.425534,3.189805,1.539998413
1543.473389,4.428357,3.193966,1.543473389
1546.948975,4.431203,3.198133,1.546948975
1550.425171,4.434074,3.202303,1.550425171
1553.9021,4.436968,3.206477,1.5539021
1557.379639,4.439886,3.210655,1.557379639
1560.85791,4.442829,3.214835,1.56085791
1564.336792,4.445796,3.219019,1.564336792
1567.816528,4.448787,3.223205,1.567816528
1571.296753,4.451804,3.227393,1.571296753
1574.777588,4.454845,3.231583,1.574777588
1578.259277,4.457912,3.235774,1.578259277
1581.741577,4.461005,3.239966,1.581741577
1585.224487,4.464123,3.244159,1.585224487
1588.708252,4.467267,3.248352,1.588708252
1592.192505,4.470438,3.252544,1.592192505
1595.67749,4.473634,3.256736,1.59567749
1599.163086,4.476857,3.260927,1.599163086
1602.649414,4.480107,3.265117,1.602649414
1606.136475,4.483384,3.269305,1.606136475
1609.624023,4.486688,3.273491,1.609624023
1613.112427,4.490019,3.277675,1.613112427
1616.601318,4.493379,3.281856,1.616601318
1620.091064,4.496766,3.286033,1.620091064
1623.581299,4.500181,3.290206,1.623581299
1627.072388,4.503624,3.294376,1.627072388
1630.564087,4.507096,3.298541,1.630564087
1634.056396,4.510597,3.302701,1.634056396
1637.549561,4.514128,3.306855,1.637549561
1641.043213,4.517687,3.311004,1.641043213
1644.537476,4.521277,3.315146,1.644537476
1648.032593,4.524896,3.319282,1.648032593
1651.52832,4.528546,3.32341,1.65152832
1655.024658,4.532227,3.327531,1.655024658
1658.521729,4.535939,3.331643,1.658521729
1662.019531,4.539682,3.335747,1.662019531
1665.517944,4.543457,3.339841,1.665517944
1669.016968,4.547265,3.343925,1.669016968
1672.516846,4.551105,3.347999,1.672516846
1676.017212,4.554979,3.352062,1.676017212
1679.518188,4.558887,3.356113,1.679518188
1683.019897,4.562829,3.360152,1.683019897
1686.522461,4.566808,3.364177,1.686522461
