nm,n,k,wl
829.570313,1.581871,0,0.829570313
831.152832,1.581786,0,0.831152832
832.735352,1.581702,0,0.832735352
834.317688,1.581617,0,0.834317688
835.900024,1.581532,0,0.835900024
837.4823,1.581448,0,0.8374823
839.064453,1.581363,0,0.839064453
840.646606,1.581279,0,0.840646606
842.228638,1.581194,0,0.842228638
843.810547,1.581109,0,0.843810547
845.392395,1.581025,0,0.845392395
846.974243,1.58094,0,0.846974243
848.555847,1.580855,0,0.848555847
850.137512,1.580771,0,0.850137512
851.719116,1.580686,0,0.851719116
853.300598,1.580601,0,0.853300598
854.882019,1.580516,0,0.854882019
856.463379,1.580432,0,0.856463379
858.044617,1.580347,0,0.858044617
859.625793,1.580262,0,0.859625793
861.206848,1.580177,0,0.861206848
862.787903,1.580092,0,0.862787903
864.368835,1.580008,0,0.864368835
865.949707,1.579923,0,0.865949707
867.530457,1.579838,0,0.867530457
869.111145,1.579753,0,0.869111145
870.691772,1.579668,0,0.870691772
872.272339,1.579583,0,0.872272339
873.852722,1.579498,0,0.873852722
875.433228,1.579413,0,0.875433228
877.013489,1.579328,0,0.877013489
878.593628,1.579243,0,0.878593628
880.173828,1.579158,0,0.880173828
881.753784,1.579072,0,0.881753784
883.333801,1.578987,0,0.883333801
884.913696,1.578902,0,0.884913696
886.493469,1.578817,0,0.886493469
888.073242,1.578732,0,0.888073242
889.652832,1.578646,0,0.889652832
891.2323,1.578561,0,0.8912323
892.811829,1.578475,0,0.892811829
894.391235,1.57839,0,0.894391235
895.97052,1.578305,0,0.89597052
897.549683,1.578219,0,0.897549683
899.128784,1.578134,0,0.899128784
900.707825,1.578048,0,0.900707825
902.286804,1.577962,0,0.902286804
903.865601,1.577877,0,0.903865601
905.444458,1.577791,0,0.905444458
907.023071,1.577705,0,0.907023071
908.601685,1.57762,0,0.908601685
910.180176,1.577534,0,0.910180176
911.758606,1.577448,0,0.911758606
913.336914,1.577362,0,0.913336914
914.915161,1.577276,0,0.914915161
916.493347,1.57719,0,0.916493347
918.071411,1.577104,0,0.918071411
919.649292,1.577018,0,0.919649292
921.227234,1.576932,0,0.921227234
922.804993,1.576846,0,0.922804993
924.38269,1.576759,0,0.92438269
925.960327,1.576673,0,0.925960327
927.537781,1.576587,0,0.927537781
929.115234,1.576501,0,0.929115234
930.692566,1.576414,0,0.930692566
932.269836,1.576328,0,0.932269836
933.846985,1.576241,0,0.933846985
935.424011,1.576155,0,0.935424011
937.000977,1.576068,0,0.937000977
938.57782,1.575981,0,0.93857782
940.154602,1.575895,0,0.940154602
941.731262,1.575808,0,0.941731262
943.307922,1.575721,0,0.943307922
944.884399,1.575634,0,0.944884399
946.460754,1.575547,0,0.946460754
948.036987,1.57546,0,0.948036987
949.613281,1.575373,0,0.949613281
951.189331,1.575286,0,0.951189331
952.76532,1.575199,0,0.95276532
954.341309,1.575112,0,0.954341309
955.917114,1.575025,0,0.955917114
957.492798,1.574937,0,0.957492798
959.068359,1.57485,0,0.959068359
960.643921,1.574763,0,0.960643921
962.21936,1.574675,0,0.96221936
963.794617,1.574588,0,0.963794617
965.369934,1.5745,0,0.965369934
966.945007,1.574412,0,0.966945007
968.52002,1.574325,0,0.96852002
970.09491,1.574237,0,0.97009491
971.6698,1.574149,0,0.9716698
973.244507,1.574061,0,0.973244507
974.819153,1.573973,0,0.974819153
976.393677,1.573885,0,0.976393677
977.968079,1.573797,0,0.977968079
979.542358,1.573709,0,0.979542358
981.116577,1.573621,0,0.981116577
982.690735,1.573532,0,0.982690735
984.264771,1.573444,0,0.984264771
985.838684,1.573356,0,0.985838684
987.412415,1.573267,0,0.987412415
988.986145,1.573179,0,0.988986145
990.559753,1.57309,0,0.990559753
992.133179,1.573001,0,0.992133179
