nm,n,k,wl
747.356323,1.371858,5.262671,0.747356323
748.09375,1.373169,5.265135,0.74809375
748.831177,1.374455,5.267595,0.748831177
749.568542,1.375719,5.270051,0.749568542
750.305908,1.376959,5.272503,0.750305908
751.043152,1.378176,5.274952,0.751043152
751.780396,1.379369,5.277399,0.751780396
752.517578,1.380539,5.279843,0.752517578
753.2547,1.381686,5.282284,0.7532547
753.99176,1.38281,5.284724,0.75399176
754.728821,1.38391,5.287162,0.754728821
755.46582,1.384987,5.289598,0.75546582
756.202759,1.386042,5.292034,0.756202759
756.939636,1.387073,5.294468,0.756939636
757.676453,1.388081,5.296902,0.757676453
758.413269,1.389066,5.299336,0.758413269
759.150024,1.390028,5.30177,0.759150024
759.886719,1.390968,5.304204,0.759886719
760.623352,1.391885,5.306639,0.760623352
761.359985,1.392779,5.309074,0.761359985
762.096497,1.393651,5.311511,0.762096497
762.833008,1.3945,5.313949,0.762833008
763.569458,1.395327,5.316389,0.763569458
764.305908,1.396132,5.318831,0.764305908
765.042236,1.396914,5.321275,0.765042236
765.778564,1.397675,5.323722,0.765778564
766.514832,1.398413,5.326171,0.766514832
767.251038,1.39913,5.328623,0.767251038
767.987183,1.399825,5.331079,0.767987183
768.723328,1.400499,5.333538,0.768723328
769.459412,1.40115,5.336,0.769459412
770.195435,1.401781,5.338468,0.770195435
770.931396,1.40239,5.340938,0.770931396
771.667297,1.402978,5.343414,0.771667297
772.403198,1.403546,5.345894,0.772403198
773.138977,1.404092,5.348379,0.773138977
773.874756,1.404618,5.350869,0.773874756
774.610535,1.405123,5.353364,0.774610535
775.346191,1.405607,5.355866,0.775346191
776.081848,1.406072,5.358373,0.776081848
776.817383,1.406516,5.360886,0.776817383
777.552917,1.40694,5.363405,0.777552917
778.288391,1.407345,5.365931,0.778288391
779.023865,1.407729,5.368464,0.779023865
779.759216,1.408095,5.371003,0.779759216
780.494568,1.40844,5.373549,0.780494568
781.229858,1.408767,5.376102,0.781229858
781.965088,1.409075,5.378664,0.781965088
782.700256,1.409363,5.381232,0.782700256
783.435425,1.409634,5.383809,0.783435425
784.170532,1.409885,5.386394,0.784170532
784.905579,1.410118,5.388986,0.784905579
785.640564,1.410333,5.391587,0.785640564
786.375488,1.41053,5.394197,0.786375488
787.110352,1.410709,5.396815,0.787110352
787.845215,1.41087,5.399442,0.787845215
788.580017,1.411014,5.402079,0.788580017
789.314758,1.411141,5.404724,0.789314758
790.049438,1.41125,5.407379,0.790049438
790.784058,1.411342,5.410043,0.790784058
791.518677,1.411418,5.412717,0.791518677
792.253235,1.411477,5.415401,0.792253235
792.987732,1.41152,5.418094,0.792987732
793.722168,1.411546,5.420798,0.793722168
794.456543,1.411556,5.423512,0.794456543
795.190857,1.411551,5.426236,0.795190857
795.925171,1.41153,5.42897,0.795925171
796.659424,1.411493,5.431716,0.796659424
797.393616,1.411441,5.434472,0.797393616
798.127747,1.411374,5.437239,0.798127747
798.861816,1.411292,5.440016,0.798861816
799.595886,1.411196,5.442805,0.799595886
800.329895,1.411084,5.445605,0.800329895
801.063782,1.410959,5.448416,0.801063782
801.797668,1.410819,5.451239,0.801797668
802.531555,1.410666,5.454073,0.802531555
803.26532,1.410498,5.456919,0.80326532
803.999084,1.410317,5.459776,0.803999084
804.732727,1.410123,5.462645,0.804732727
805.46637,1.409915,5.465526,0.80546637
806.199951,1.409695,5.468419,0.806199951
806.933472,1.409461,5.471323,0.806933472
807.666992,1.409215,5.474241,0.807666992
808.400391,1.408957,5.47717,0.808400391
809.133789,1.408686,5.480111,0.809133789
809.867126,1.408404,5.483065,0.809867126
810.600403,1.408109,5.486031,0.810600403
811.333618,1.407803,5.489008,0.811333618
812.066772,1.407485,5.491999,0.812066772
812.799927,1.407156,5.495003,0.812799927
813.532959,1.406816,5.498018,0.813532959
814.265991,1.406465,5.501047,0.814265991
814.998962,1.406104,5.504088,0.814998962
815.731873,1.405731,5.507142,0.815731873
816.464722,1.405349,5.510209,0.816464722
817.19751,1.404956,5.513288,0.81719751
817.930298,1.404553,5.51638,0.817930298
818.662964,1.404141,5.519485,0.818662964
819.39563,1.403719,5.522603,0.81939563
820.128235,1.403287,5.525734,0.820128235
820.860779,1.402846,5.528878,0.820860779
821.593262,1.402396,5.532035,0.821593262
822.325745,1.401938,5.535205,0.822325745
823.058105,1.40147,5.538388,0.823058105
823.790466,1.400994,5.541584,0.823790466
824.522766,1.40051,5.544793,0.824522766
825.255005,1.400017,5.548015,0.825255005
825.987183,1.399517,5.55125,0.825987183
826.719299,1.399008,5.554498,0.826719299
827.451355,1.398492,5.557759,0.827451355
828.18335,1.397969,5.561034,0.82818335
828.915344,1.397438,5.564322,0.828915344
829.647278,1.3969,5.567622,0.829647278
830.379089,1.396355,5.570935,0.830379089
831.110901,1.395803,5.574262,0.831110901
831.842651,1.395244,5.577602,0.831842651
832.574402,1.394679,5.580955,0.832574402
833.30603,1.394108,5.584321,0.83330603
834.037598,1.39353,5.5877,0.834037598
834.769165,1.392947,5.591092,0.834769165
835.50061,1.392358,5.594497,0.83550061
836.232056,1.391762,5.597915,0.836232056
836.96344,1.391162,5.601346,0.83696344
837.694763,1.390556,5.604789,0.837694763
838.426025,1.389945,5.608246,0.838426025
839.157227,1.389328,5.611716,0.839157227
839.888367,1.388707,5.615198,0.839888367
840.619507,1.388081,5.618694,0.840619507
841.350525,1.38745,5.622202,0.841350525
842.081543,1.386815,5.625723,0.842081543
842.8125,1.386176,5.629257,0.8428125
843.543396,1.385532,5.632803,0.843543396
844.27417,1.384884,5.636362,0.84427417
845.004944,1.384232,5.639934,0.845004944
845.735718,1.383577,5.643518,0.845735718
846.46637,1.382918,5.647115,0.84646637
847.19696,1.382255,5.650725,0.84719696
847.92749,1.381589,5.654346,0.84792749
848.65802,1.380919,5.657981,0.84865802
849.388428,1.380247,5.661628,0.849388428
850.118835,1.379571,5.665287,0.850118835
850.849182,1.378893,5.668958,0.850849182
851.579407,1.378212,5.672641,0.851579407
852.309631,1.377528,5.676337,0.852309631
853.039795,1.376842,5.680045,0.853039795
853.769897,1.376153,5.683765,0.853769897
854.499939,1.375462,5.687497,0.854499939
855.22998,1.374769,5.691242,0.85522998
855.9599,1.374074,5.694997,0.8559599
856.689758,1.373377,5.698765,0.856689758
857.419617,1.372679,5.702545,0.857419617
858.149353,1.371978,5.706336,0.858149353
858.879089,1.371276,5.71014,0.858879089
859.608704,1.370572,5.713954,0.859608704
860.338318,1.369867,5.717781,0.860338318
861.067871,1.369161,5.721619,0.861067871
861.797302,1.368454,5.725468,0.861797302
862.526733,1.367746,5.729329,0.862526733
863.256104,1.367036,5.733202,0.863256104
863.985413,1.366326,5.737085,0.863985413
864.714661,1.365615,5.74098,0.864714661
865.443848,1.364904,5.744886,0.865443848
866.172974,1.364191,5.748803,0.866172974
866.902039,1.363479,5.752731,0.866902039
867.631042,1.362766,5.75667,0.867631042
868.360046,1.362052,5.76062,0.868360046
869.088928,1.361339,5.764581,0.869088928
869.817749,1.360625,5.768552,0.869817749
870.546509,1.359912,5.772534,0.870546509
871.275269,1.359198,5.776528,0.871275269
872.003906,1.358484,5.780531,0.872003906
872.732544,1.357771,5.784545,0.872732544
873.46106,1.357058,5.78857,0.87346106
874.189575,1.356346,5.792605,0.874189575
874.917969,1.355633,5.79665,0.874917969
875.646362,1.354922,5.800706,0.875646362
876.374634,1.354211,5.804771,0.876374634
877.102905,1.353501,5.808847,0.877102905
877.831055,1.352791,5.812933,0.877831055
878.559204,1.352082,5.817029,0.878559204
879.287292,1.351375,5.821135,0.879287292
880.015259,1.350668,5.82525,0.880015259
880.743225,1.349962,5.829376,0.880743225
881.471069,1.349257,5.833511,0.881471069
882.198914,1.348554,5.837656,0.882198914
882.926697,1.347851,5.84181,0.882926697
883.654358,1.34715,5.845974,0.883654358
884.382019,1.34645,5.850147,0.884382019
885.109619,1.345752,5.85433,0.885109619
885.837097,1.345055,5.858522,0.885837097
886.564575,1.34436,5.862723,0.886564575
887.291992,1.343666,5.866934,0.887291992
888.019287,1.342974,5.871153,0.888019287
888.746582,1.342284,5.875381,0.888746582
889.473755,1.341595,5.879619,0.889473755
890.200928,1.340908,5.883865,0.890200928
890.927979,1.340223,5.88812,0.890927979
891.655029,1.33954,5.892385,0.891655029
892.381958,1.338859,5.896657,0.892381958
893.108887,1.33818,5.900939,0.893108887
893.835693,1.337503,5.905228,0.893835693
894.5625,1.336828,5.909527,0.8945625
895.289185,1.336155,5.913834,0.895289185
896.015808,1.335484,5.918149,0.896015808
896.742432,1.334815,5.922472,0.896742432
897.468933,1.334149,5.926804,0.897468933
898.195374,1.333485,5.931144,0.898195374
898.921753,1.332823,5.935492,0.898921753
899.648071,1.332164,5.939847,0.899648071
900.374329,1.331507,5.944211,0.900374329
901.100525,1.330853,5.948583,0.901100525
901.82666,1.330201,5.952963,0.90182666
902.552734,1.329551,5.95735,0.902552734
903.278748,1.328905,5.961746,0.903278748
904.0047,1.32826,5.966149,0.9040047
904.73053,1.327618,5.970559,0.90473053
905.45636,1.32698,5.974977,0.90545636
906.182068,1.326343,5.979403,0.906182068
906.907776,1.325709,5.983835,0.906907776
907.633362,1.325079,5.988276,0.907633362
908.358948,1.32445,5.992723,0.908358948
909.084412,1.323825,5.997178,0.909084412
909.809814,1.323203,6.00164,0.909809814
910.535156,1.322583,6.006109,0.910535156
911.260437,1.321966,6.010585,0.911260437
911.985657,1.321352,6.015068,0.911985657
912.710815,1.320741,6.019558,0.912710815
913.435852,1.320133,6.024055,0.913435852
914.160889,1.319528,6.028558,0.914160889
914.885803,1.318926,6.033068,0.914885803
915.610718,1.318327,6.037586,0.915610718
916.33551,1.317731,6.042109,0.91633551
917.060242,1.317139,6.046639,0.917060242
917.784912,1.316549,6.051176,0.917784912
918.509521,1.315962,6.055719,0.918509521
919.23407,1.315378,6.060269,0.91923407
919.958557,1.314798,6.064826,0.919958557
920.682922,1.31422,6.069388,0.920682922
921.407288,1.313646,6.073956,0.921407288
922.131531,1.313075,6.078531,0.922131531
922.855713,1.312508,6.083112,0.922855713
923.579895,1.311943,6.087699,0.923579895
924.303894,1.311381,6.092292,0.924303894
925.027893,1.310823,6.096891,0.925027893
925.751831,1.310269,6.101497,0.925751831
926.475647,1.309717,6.106107,0.926475647
927.199463,1.309169,6.110724,0.927199463
927.923157,1.308624,6.115347,0.927923157
928.64679,1.308082,6.119975,0.92864679
929.370361,1.307543,6.124609,0.929370361
930.093872,1.307008,6.129249,0.930093872
930.817261,1.306477,6.133894,0.930817261
931.540649,1.305948,6.138545,0.931540649
932.263916,1.305423,6.143201,0.932263916
932.987122,1.304901,6.147863,0.932987122
933.710266,1.304383,6.15253,0.933710266
934.433289,1.303868,6.157202,0.934433289
935.156311,1.303357,6.16188,0.935156311
935.879211,1.302849,6.166563,0.935879211
936.602051,1.302344,6.171251,0.936602051
937.324829,1.301843,6.175944,0.937324829
938.047546,1.301345,6.180643,0.938047546
938.770203,1.30085,6.185347,0.938770203
939.492737,1.300359,6.190055,0.939492737
940.21521,1.299872,6.194769,0.94021521
940.937622,1.299387,6.199487,0.940937622
941.659973,1.298907,6.204211,0.941659973
942.382263,1.29843,6.20894,0.942382263
943.104431,1.297956,6.213673,0.943104431
943.826538,1.297485,6.21841,0.943826538
944.548584,1.297019,6.223153,0.944548584
945.270569,1.296555,6.227901,0.945270569
945.992432,1.296095,6.232653,0.945992432
946.714233,1.295639,6.23741,0.946714233
947.435974,1.295186,6.242171,0.947435974
948.157654,1.294737,6.246937,0.948157654
948.879272,1.294291,6.251707,0.948879272
949.600769,1.293848,6.256482,0.949600769
950.322205,1.293409,6.261261,0.950322205
951.043579,1.292974,6.266045,0.951043579
951.764832,1.292542,6.270833,0.951764832
952.486084,1.292114,6.275626,0.952486084
953.207214,1.291689,6.280422,0.953207214
953.928223,1.291267,6.285223,0.953928223
954.649231,1.290849,6.290028,0.954649231
955.370117,1.290435,6.294837,0.955370117
956.090942,1.290024,6.299651,0.956090942
956.811707,1.289616,6.304468,0.956811707
957.532349,1.289212,6.30929,0.957532349
958.25293,1.288812,6.314116,0.95825293
958.97345,1.288415,6.318945,0.95897345
959.693848,1.288022,6.323779,0.959693848
960.414246,1.287632,6.328616,0.960414246
961.134521,1.287246,6.333458,0.961134521
961.854675,1.286863,6.338303,0.961854675
962.574829,1.286483,6.343153,0.962574829
963.294861,1.286108,6.348005,0.963294861
964.014771,1.285735,6.352862,0.964014771
964.73468,1.285367,6.357723,0.96473468
965.454468,1.285001,6.362587,0.965454468
966.174194,1.284639,6.367455,0.966174194
966.893799,1.284281,6.372326,0.966893799
967.613342,1.283926,6.377202,0.967613342
968.332825,1.283575,6.382081,0.968332825
969.052185,1.283227,6.386963,0.969052185
969.771484,1.282883,6.391849,0.969771484
970.490723,1.282542,6.396738,0.970490723
971.2099,1.282205,6.401631,0.9712099
971.928955,1.281871,6.406528,0.971928955
972.647888,1.281541,6.411427,0.972647888
973.366821,1.281214,6.416331,0.973366821
974.085632,1.280891,6.421237,0.974085632
974.804321,1.280571,6.426147,0.974804321
975.522949,1.280255,6.43106,0.975522949
976.241516,1.279943,6.435977,0.976241516
976.960022,1.279633,6.440897,0.976960022
977.678406,1.279327,6.44582,0.977678406
978.396729,1.279025,6.450746,0.978396729
979.114929,1.278726,6.455676,0.979114929
979.833069,1.278431,6.460608,0.979833069
980.551086,1.278139,6.465544,0.980551086
981.269104,1.277851,6.470483,0.981269104
981.986938,1.277566,6.475425,0.981986938
982.704773,1.277285,6.48037,0.982704773
983.422485,1.277007,6.485318,0.983422485
984.140076,1.276732,6.490269,0.984140076
984.857605,1.276461,6.495223,0.984857605
985.575073,1.276194,6.50018,0.985575073
986.292419,1.27593,6.50514,0.986292419
987.009705,1.275669,6.510103,0.987009705
987.726868,1.275412,6.515069,0.987726868
988.44397,1.275159,6.520038,0.98844397
989.161011,1.274908,6.525009,0.989161011
989.87793,1.274662,6.529984,0.98987793
990.594727,1.274418,6.53496,0.990594727
991.311462,1.274179,6.53994,0.991311462
992.028137,1.273942,6.544923,0.992028137
992.74469,1.27371,6.549909,0.99274469
993.461182,1.27348,6.554897,0.993461182
994.177551,1.273254,6.559888,0.994177551
994.89386,1.273032,6.564882,0.99489386
995.610046,1.272813,6.569878,0.995610046
996.326172,1.272597,6.574877,0.996326172
997.042175,1.272385,6.579878,0.997042175
997.758118,1.272176,6.584882,0.997758118
998.473938,1.271971,6.589889,0.998473938
999.189697,1.271769,6.594898,0.999189697
999.905396,1.271571,6.59991,0.999905396
1001.727295,1.271081,6.612683,1.001727295
1005.063049,1.270242,6.636122,1.005063049
1008.397644,1.269477,6.659619,1.008397644
1011.731018,1.268787,6.683172,1.011731018
1015.063293,1.268171,6.70678,1.015063293
1018.394348,1.267629,6.730442,1.018394348
1021.724243,1.267161,6.754155,1.021724243
1025.052979,1.266768,6.777918,1.025052979
1028.380493,1.266449,6.80173,1.028380493
1031.706909,1.266205,6.825591,1.031706909
1035.032104,1.266035,6.849497,1.035032104
1038.356079,1.265939,6.873448,1.038356079
1041.678955,1.265918,6.897443,1.041678955
1045.000732,1.265971,6.921482,1.045000732
1048.321167,1.2661,6.94556,1.048321167
1051.640625,1.266303,6.96968,1.051640625
1054.95874,1.266582,6.993838,1.05495874
1058.275757,1.266936,7.018034,1.058275757
1061.591675,1.267365,7.042266,1.061591675
1064.906372,1.26787,7.066535,1.064906372
1068.219971,1.268451,7.090837,1.068219971
1071.532349,1.269107,7.115172,1.071532349
1074.843506,1.269841,7.139539,1.074843506
1078.153564,1.27065,7.163938,1.078153564
1081.462524,1.271536,7.188366,1.081462524
1084.770264,1.2725,7.212822,1.084770264
1088.076904,1.27354,7.237307,1.088076904
1091.382324,1.274657,7.261817,1.091382324
1094.686523,1.275853,7.286352,1.094686523
1097.989746,1.277125,7.310912,1.097989746
1101.291626,1.278476,7.335493,1.101291626
1104.592407,1.279905,7.360096,1.104592407
1107.89209,1.281412,7.384721,1.10789209
1111.190674,1.282998,7.409365,1.111190674
1114.488037,1.284662,7.434027,1.114488037
1117.78418,1.286405,7.458705,1.11778418
1121.079224,1.288228,7.4834,1.121079224
1124.373169,1.290129,7.50811,1.124373169
1127.665894,1.292109,7.532832,1.127665894
1130.95752,1.294169,7.557568,1.13095752
1134.247925,1.296309,7.582314,1.134247925
1137.537231,1.298528,7.60707,1.137537231
1140.825439,1.300826,7.631835,1.140825439
1144.112427,1.303205,7.656608,1.144112427
1147.398315,1.305663,7.681387,1.147398315
1150.683105,1.308201,7.706172,1.150683105
1153.966675,1.310819,7.730961,1.153966675
1157.249146,1.313516,7.755753,1.157249146
1160.530396,1.316294,7.780546,1.160530396
1163.810669,1.319151,7.805341,1.163810669
1167.0896,1.322088,7.830134,1.1670896
1170.367554,1.325104,7.854926,1.170367554
1173.644287,1.328201,7.879714,1.173644287
1176.919922,1.331376,7.9045,1.176919922
1180.194336,1.334631,7.929279,1.180194336
1183.467773,1.337966,7.954052,1.183467773
1186.73999,1.341379,7.978818,1.18673999
1190.010986,1.344872,8.003575,1.190010986
1193.281006,1.348443,8.028323,1.193281006
1196.549805,1.352093,8.053059,1.196549805
1199.817383,1.355821,8.077783,1.199817383
1203.083984,1.359627,8.102494,1.203083984
1206.349365,1.363511,8.127191,1.206349365
1209.613647,1.367473,8.151873,1.209613647
1212.876831,1.371513,8.176538,1.212876831
1216.138916,1.375629,8.201186,1.216138916
1219.39978,1.379822,8.225815,1.21939978
1222.659546,1.384091,8.250424,1.222659546
1225.918213,1.388437,8.275013,1.225918213
1229.175781,1.392858,8.29958,1.229175781
1232.432129,1.397354,8.324123,1.232432129
1235.687378,1.401926,8.348644,1.235687378
1238.941528,1.406572,8.373139,1.238941528
1242.19458,1.411293,8.39761,1.24219458
1245.446533,1.416087,8.422052,1.245446533
1248.697266,1.420954,8.446467,1.248697266
1251.946899,1.425894,8.470854,1.251946899
1255.195557,1.430907,8.495211,1.255195557
1258.442993,1.435991,8.519537,1.258442993
1261.689209,1.441147,8.543831,1.261689209
1264.934448,1.446374,8.568093,1.264934448
1268.178589,1.451671,8.592322,1.268178589
1271.421509,1.457039,8.616516,1.271421509
1274.66333,1.462475,8.640676,1.27466333
1277.904053,1.46798,8.664799,1.277904053
1281.143677,1.473554,8.688885,1.281143677
1284.382202,1.479195,8.712934,1.284382202
1287.619629,1.484904,8.736944,1.287619629
1290.855957,1.490679,8.760916,1.290855957
1294.091064,1.49652,8.784846,1.294091064
1297.325195,1.502426,8.808736,1.297325195
1300.558105,1.508397,8.832584,1.300558105
1303.790039,1.514432,8.856391,1.303790039
1307.020752,1.520531,8.880153,1.307020752
1310.250366,1.526692,8.903872,1.310250366
1313.478882,1.532916,8.927546,1.313478882
1316.706421,1.539202,8.951176,1.316706421
1319.932739,1.545548,8.974758,1.319932739
1323.157959,1.551955,8.998294,1.323157959
1326.38208,1.558421,9.021783,1.32638208
1329.605103,1.564946,9.045224,1.329605103
1332.827026,1.57153,9.068617,1.332827026
1336.047852,1.578171,9.09196,1.336047852
1339.267578,1.584869,9.115253,1.339267578
1342.486206,1.591623,9.138496,1.342486206
1345.703735,1.598433,9.161689,1.345703735
1348.920166,1.605298,9.18483,1.348920166
1352.135498,1.612217,9.207918,1.352135498
1355.349731,1.61919,9.230953,1.355349731
1358.562866,1.626215,9.253937,1.358562866
1361.774902,1.633293,9.276865,1.361774902
1364.98584,1.640422,9.29974,1.36498584
1368.195679,1.647601,9.32256,1.368195679
1371.404419,1.65483,9.345325,1.371404419
1374.612183,1.662109,9.368036,1.374612183
1377.818726,1.669436,9.39069,1.377818726
1381.024292,1.676812,9.413287,1.381024292
1384.228638,1.684234,9.435827,1.384228638
1387.432007,1.691702,9.458311,1.387432007
1390.634277,1.699217,9.480738,1.390634277
1393.835327,1.706776,9.503104,1.393835327
1397.0354,1.714379,9.525414,1.3970354
1400.234375,1.722026,9.547665,1.400234375
1403.432373,1.729716,9.569857,1.403432373
1406.62915,1.737448,9.591989,1.40662915
1409.824829,1.745221,9.614061,1.409824829
1413.019531,1.753035,9.636074,1.413019531
1416.213135,1.760889,9.658026,1.416213135
1419.40564,1.768782,9.679918,1.41940564
1422.597046,1.776714,9.701749,1.422597046
1425.787354,1.784683,9.723518,1.425787354
1428.976563,1.792689,9.745226,1.428976563
1432.164795,1.800732,9.766872,1.432164795
1435.351807,1.808811,9.788457,1.435351807
1438.537842,1.816924,9.809979,1.438537842
1441.722778,1.825072,9.83144,1.441722778
1444.906738,1.833254,9.852838,1.444906738
1448.089478,1.841468,9.874172,1.448089478
1451.27124,1.849714,9.895445,1.45127124
1454.451904,1.857992,9.916655,1.454451904
1457.63147,1.866301,9.9378,1.45763147
1460.809937,1.87464,9.958882,1.460809937
1463.987427,1.883008,9.979901,1.463987427
1467.163818,1.891405,10.000857,1.467163818
1470.339111,1.89983,10.021749,1.470339111
1473.513306,1.908282,10.042577,1.473513306
1476.686523,1.916761,10.06334,1.476686523
1479.858643,1.925266,10.084041,1.479858643
1483.029663,1.933797,10.104676,1.483029663
1486.199707,1.942352,10.125248,1.486199707
1489.36853,1.950931,10.145755,1.48936853
1492.536499,1.959534,10.166198,1.492536499
1495.703247,1.968159,10.186576,1.495703247
1498.869019,1.976807,10.20689,1.498869019
1502.033569,1.985476,10.227139,1.502033569
1505.197266,1.994166,10.247324,1.505197266
1508.359741,2.002875,10.267445,1.508359741
1511.52124,2.011605,10.2875,1.51152124
1514.681763,2.020353,10.307492,1.514681763
1517.841064,2.02912,10.327418,1.517841064
1520.99939,2.037904,10.34728,1.52099939
1524.156738,2.046706,10.367078,1.524156738
1527.312866,2.055523,10.38681,1.527312866
1530.468018,2.064357,10.406479,1.530468018
1533.622192,2.073206,10.426084,1.533622192
1536.775269,2.082069,10.445622,1.536775269
1539.927246,2.090947,10.465097,1.539927246
1543.078125,2.099838,10.484509,1.543078125
1546.228027,2.108742,10.503855,1.546228027
1549.376953,2.117658,10.523137,1.549376953
1552.52478,2.126586,10.542356,1.55252478
1555.671509,2.135525,10.561509,1.555671509
1558.817261,2.144475,10.5806,1.558817261
1561.961914,2.153434,10.599626,1.561961914
1565.105469,2.162403,10.618588,1.565105469
1568.248047,2.171381,10.637486,1.568248047
1571.389648,2.180367,10.656322,1.571389648
1574.530151,2.189361,10.675094,1.574530151
1577.669556,2.198362,10.693802,1.577669556
1580.807983,2.207371,10.712447,1.580807983
1583.945313,2.216385,10.731029,1.583945313
1587.081665,2.225405,10.749547,1.587081665
1590.216919,2.23443,10.768003,1.590216919
1593.351196,2.243459,10.786396,1.593351196
1596.484375,2.252493,10.804727,1.596484375
1599.616577,2.261531,10.822995,1.599616577
1602.747681,2.270571,10.8412,1.602747681
1605.877808,2.279615,10.859344,1.605877808
1609.006836,2.28866,10.877425,1.609006836
1612.134888,2.297707,10.895445,1.612134888
1615.261841,2.306755,10.913404,1.615261841
1618.387817,2.315804,10.9313,1.618387817
1621.512817,2.324853,10.949136,1.621512817
1624.636719,2.333902,10.966909,1.624636719
1627.759521,2.34295,10.984622,1.627759521
1630.881348,2.351997,11.002275,1.630881348
1634.002197,2.361042,11.019866,1.634002197
1637.121948,2.370086,11.037397,1.637121948
1640.240723,2.379127,11.054869,1.640240723
1643.358521,2.388165,11.07228,1.643358521
1646.47522,2.397199,11.089631,1.64647522
1649.590942,2.406229,11.106923,1.649590942
